Target,FeatureSet,Model,n_feat,R2_5fold,RMSE_5fold,LOO_R2,LOO_RMSE,LOBO_R2,LOBO_RMSE,BIC,HPO
HV,S1,ElasticNet,2,0.004805399071725,30.528699192862344,0.1582627009434722,30.63692802543397,0.0675468461911604,32.245598442065436,657.0,optuna-nested-50
HV,S1,ExtraTrees,2,0.1838940548222045,27.978292187322634,0.3446804956427768,27.032329802661323,0.0427436881026592,32.671648616493115,,optuna-nested-50
HV,S1,GPR,2,0.0589722754442412,30.339568092041997,0.2392044,29.12667609769436,-0.145566708312641,35.74103479176566,,optuna-nested-50
HV,S1,GradientBoosting,2,0.2024637251310686,27.884086023525143,0.308164569733124,27.77527259514967,0.0520244872458315,32.51288364832194,,optuna-nested-50
HV,S1,KernelRidge,2,0.2284193225342173,26.154146819417264,0.4658888256113879,24.404660044617664,0.1904719921153754,30.045045757182685,,optuna-nested-50
HV,S1,Lasso,2,-0.2065014793714818,34.3005341026767,-0.0216209966470111,33.752180532152686,-0.1974348734666409,36.541206396416506,675.2,optuna-nested-50
HV,S1,LightGBM,2,0.0614916506038959,29.951478002770056,0.2173621674293095,29.54182690645253,-0.0049274972282524,33.47528592194897,,optuna-nested-50
HV,S1,LinearRegression,2,-0.1485669094277672,31.576441573180734,0.231737299,29.269264193006286,-0.1760114696829262,36.21285027288263,648.4,none
HV,S1,MLP,2,0.0699714709769147,29.355910103955885,0.0446694821185678,32.63876790247015,-0.0065581394885159,33.50243419406869,,none
HV,S1,NNR,2,-0.3148125805576433,32.92489969807952,0.232612549,29.2525868001447,-0.1699097441494468,36.11878306426124,,optuna-nested-50
HV,S1,RandomForest,2,0.1556709033930614,28.585838334168397,0.308576988,27.766992642344256,0.006175054952298,33.28985296370027,,optuna-nested-50
HV,S1,Ridge,2,-0.0852663460315844,31.138536510797593,0.242222288777489,29.068849526610624,-0.0062358434340279,33.49707008919636,647.1,optuna-nested-50
HV,S1,SVR,2,-2.828207911185177,54.16896498865913,-0.554323908,41.632040161394926,-8.892633704138172,105.02988612517524,,optuna-nested-50
HV,S1,Stacking,2,-0.023525958022525,31.831201894846355,0.2128507894392316,29.62684888889781,-0.071109524090636,34.56001089858391,,none
HV,S1,XGBoost,2,-0.2057556188013541,34.17789075156061,0.011169493,33.206099003044606,-0.2016376781038407,36.60527711736472,,optuna-nested-50
HV,S2,BayesianRidge,8,-0.1921035349254572,32.66151485853929,0.198836402,29.88942322293958,-0.5465890155452804,41.52832273077235,,optuna-nested-50
HV,S2,CatBoost,8,-0.0520309501234514,31.20281566517191,0.3897895351988,26.085355266336816,-0.9456168887145422,46.57851023833919,,optuna-nested-50
HV,S2,DecisionTree,8,-0.1461727861446718,33.03825959319873,0.200601772,29.85647426941098,-0.6754128614524186,43.22329319007551,,optuna-nested-50
HV,S2,Dummy,8,-0.2065014793714818,34.3005341026767,-0.0216209966470111,33.752180532152686,-0.1974348734666409,36.541206396416506,,none
